X,Y,incident_id,incident_location,call_source,call_description,category,priority,call_group,call_code,called_at,intake_time,dispatch_time,travel_time,on_scene_time,total_response_time,total_time,zip_code,precinct,scout_car_area,neighborhood_name,council_district,longitude,latitude,ESRI_OID
-83.07104896,42.37099982,2.02236E+11,E Grand Blvd & John R St,W911 ,UNKNOWN PROBLEM,UNKPROB ,2,3PCT  ,843020,2022/12/28 18:40:10+00,4.5,0.9,8.9,6.8,15.6,22.4,48202,3,302,Milwaukee Junction,5,-83.07104896,42.37099982,516595
-82.978236,42.41581881,2.02236E+11,Glenfield Ave & Coplin St,W911 ,DEAD PERSON OBSERVED,OOBVDEAD,1,9PCT  ,313010,2022/12/28 18:38:42+00,0,1.2,5.1,115.2,6.4,121.6,48213,9,909,Eden Gardens,4,-82.978236,42.41581881,516596
-83.01305918,42.36442563,2.02236E+11,E Grand Blvd & Mack Ave,W911 ,AUTO X UNK INJ / IMPAIRED,ACCUNK  ,2,7PCT  ,811020,2022/12/28 18:35:03+00,0.9,9.8,0.1,50.3,10.9,61.2,48207,7,708,Gratiot-Grand,5,-83.01305918,42.36442563,516597
-83.02344179,42.34579355,2.02236E+11,Campau Farms Cir & Robert Bradby Dr,W911 ,BURGLARY OCCUPIED RESD I/P,HI1 I/P ,1,7PCT  ,352010,2022/12/28 18:34:24+00,1.8,-0.9,10.1,33.4,14.8,48.1,48207,7,710,Elmwood Park,5,-83.02344179,42.34579355,516598
-83.17841729,42.38462267,2.02236E+11,Schaefer Hwy & Grand River Ave,W911 ,AUTO X UNK INJ / IMPAIRED,ACCUNK  ,2,2PCT  ,811020,2022/12/28 18:32:31+00,0.6,1.9,0.1,60.5,3.6,64.1,48227,2,204,Grand River-I96,7,-83.17841729,42.38462267,516599
-83.12730071,42.38442256,2.02236E+11,Sturtevant St & Dexter Ave,W911 ,FRAUD REPORT,FRAUDRPT,1,10PCT ,GL8776,2022/12/28 18:27:27+00,1.7,1.1,1.9,74.4,5.3,79.8,48206,10,1003,Dexter-Linwood,5,-83.12730071,42.38442256,516600
-83.15634318,42.35174815,2.02236E+11,Tireman Ave & Kentucky St,W911 ,ONE DOWN/DRUG OD,OD      ,2,2PCT  ,842020,2022/12/28 18:26:34+00,1.2,-4.8,7.1,51.9,11.5,63.4,48204,2,210,Barton-McFarland,7,-83.15634318,42.35174815,516601
-83.1263402,42.37280464,2.02236E+11,W Boston Blvd & Otsego St,W911 ,VICIOUS ANIMAL,VICANML ,2,10PCT ,862020,2022/12/28 18:23:35+00,0.6,2.7,16,60.6,19.3,79.9,48204,10,1004,Nardin Park,7,-83.1263402,42.37280464,516602
-83.05788104,42.34738932,2.02236E+11,Mack Ave & Woodward Ave,PHONE,INVESTIGATE PERSON,INVPERS ,3,3PCT  ,843030,2022/12/28 18:22:03+00,1.1,1.7,7.7,18.3,10.5,28.8,48201,3,312,Midtown,6,-83.05788104,42.34738932,516603
-82.92569645,42.39357216,2.02236E+11,Bishop St & Mack Ave,PHONE,UNKNOWN PROBLEM,UNKPROB ,2,5PCT  ,843020,2022/12/28 18:18:56+00,1.2,4.1,6.2,18.4,11.7,30.1,48224,5,507,East English Village,4,-82.92569645,42.39357216,516604
-83.21324507,42.41386259,2.02236E+11,Grove St & Lindsay St,PHONE,VERIFIED ALR / PERSON W/O CODE,VERALRM ,2,8PCT  ,805020,2022/12/28 18:15:49+00,2,32.6,4.8,16.8,45.8,62.6,48235,8,812,Crary/St Marys,1,-83.21324507,42.41386259,516605
-82.96609058,42.40722934,2.02236E+11,Camden Ave & Chalmers St,W911 ,ONE DOWN/DRUG OD,OD      ,2,9PCT  ,842020,2022/12/28 18:13:58+00,1.5,10.3,1.9,188,13.7,201.7,48213,9,910,Outer Drive-Hayes,4,-82.96609058,42.40722934,516606
-83.25669934,42.39308734,2.02236E+11,W Outer Dr & Lyndon St,E911 ,UDAA I/P,UDAAIP  ,2,6PCT  ,372020,2022/12/28 18:11:28+00,0.7,9.6,0,90.2,20.7,110.9,48223,6,601,Brightmoor,1,-83.25669934,42.39308734,516607
-83.0146926,42.37883098,2.02236E+11,Van Dyke St & Gratiot Ave,W911 ,AUTO X OR PED X - INJURIES,ACCINJ  ,1,7PCT  ,811010,2022/12/28 18:09:42+00,0,8.8,3.2,199.4,25.3,224.6,48213,7,705,Gratiot Town/Kettering,5,-83.01469261,42.37883098,516608
-82.96602721,42.44810756,2.02236E+11,Hayes St & Collingham Dr,W911 ,AUTO X UNK INJ / IMPAIRED,ACCUNK  ,2,9PCT  ,811020,2022/12/28 18:07:16+00,1.6,1.3,4.3,105.8,7.7,113.5,48205,9,903,Regent Park,3,-82.96602721,42.44810756,516609
-83.07236322,42.43555814,2.02236E+11,Emery St & Mitchell St,E911 ,MENTAL VIOLENT NOT ARMED,MNTLNARM,2,11PCT ,852021,2022/12/28 18:05:42+00,1.8,10.1,1.6,80.9,13.5,94.4,48234,11,1102,Pershing,3,-83.07236322,42.43555814,516610
-83.12078285,42.3649436,2.02236E+11,Dumbarton Ave & Blaine St,W911 ,PPO VIOLATION I/P,PPOIP   ,3,10PCT ,398030,2022/12/28 18:03:54+00,0.8,31.1,8.9,14.4,41.7,56.1,48204,10,1007,Petoskey-Otsego,5,-83.12078285,42.3649436,516611
-83.1160438,42.31083561,2.02236E+11,Goldsmith St & Beard St,PHONE,VERIFIED ALR / PERSON W/O CODE,VERALRM ,2,4PCT  ,805020,2022/12/28 18:03:27+00,1.1,0.7,5.4,20,7.2,27.1,48209,4,409,Central Southwest,6,-83.1160438,42.31083561,516612
-83.19789387,42.44108114,2.02236E+11,James Couzens Fwy & Audrey St,E911 ,DISTURBANCE,DISTURB ,3,12PCT ,825030,2022/12/28 18:02:20+00,1.3,1.1,18.2,5.4,28,33.3,48235,12,1201,Schaefer 7/8 Lodge,2,-83.19789387,42.44108114,516613
-83.10948317,42.39507351,2.02236E+11,Woodrow Wilson St & W Buena Vista St,W911 ,DISTURBANCE,DISTURB ,3,10PCT ,825030,2022/12/28 18:01:17+00,2,9.1,9.6,19.3,20.8,40,48238,10,1003,Dexter-Linwood,5,-83.10948317,42.39507351,516614
-82.95487352,42.41769367,2.02236E+11,Whittier St & Rossiter St,W911 ,MENTAL NOT VIOLENT,MENTPPRS,3,9PCT  ,852030,2022/12/28 18:00:11+00,1,10.5,6.7,51.3,19.6,70.8,48224,9,907,Denby,4,-82.95487352,42.41769367,516615
-83.20532555,42.4321454,2.02236E+11,Rutherford St & Cambridge Ave,W911 ,ASSAULT AND BATTERY IP-JH,AB IP/JH,2,8PCT  ,347020,2022/12/28 18:00:06+00,1,1.8,13.3,25,18,43.1,48235,8,804,Greenfield,2,-83.20532555,42.4321454,516616
-83.23767513,42.40608694,2.02236E+11,Pilgrim St & Evergreen Rd,W911 ,DISTURBANCE,DISTURB ,3,8PCT  ,825030,2022/12/28 17:59:51+00,2.4,75.4,15.5,16.7,95.5,112.3,48223,8,811,Brightmoor,1,-83.23767513,42.40608694,516617
-83.0304339,42.43203946,2.02236E+11,E Robinwood St & Carrie St,W911 ,DEAD PERSON OBSERVED,OOBVDEAD,1,11PCT ,313010,2022/12/28 17:59:32+00,0,0.4,6.7,126.3,7.2,133.5,48234,11,1109,Grant,3,-83.0304339,42.43203946,516618
-83.21062028,42.40668826,2.02236E+11,Pilgrim St & Biltmore St,PHONE,SQUATTER DISTURBANCE,SQDISTB ,3,8PCT  ,825032,2022/12/28 17:57:26+00,3.4,62.2,10.1,41.5,75.8,117.3,48227,8,812,Crary/St Marys,1,-83.21062028,42.40668826,516619
-83.1479342,42.42612285,2.02236E+11,Pickford St & Pennington Ave,W911 ,DISTURBANCE,DISTURB ,3,12PCT ,825030,2022/12/28 17:56:43+00,0.8,-2.8,4.4,22.1,6.7,28.8,48221,12,1208,Bagley,2,-83.1479342,42.42612285,516620
-83.26174568,42.34908753,2.02236E+11,Tireman St & Bramell St,W911 ,"SHOTS J/H, EVIDENCE, REPT",SHOTS JH,3,6PCT  ,342030,2022/12/28 17:56:19+00,2,0.9,3.2,51.1,24,75.1,48239,6,609,Far West Detroit,7,-83.26174568,42.34908753,516621
-82.98307317,42.42693758,2.02236E+11,E McNichols Rd & Seymour St,W911 ,MISCELLANEOUS TRAFFIC,MISCTRAF,3,9PCT  ,817036,2022/12/28 17:55:06+00,0.7,37.8,1.7,0.8,41.1,42,48205,9,905,Franklin,3,-82.98307317,42.42693758,516622
-83.07499916,42.43292565,2.02236E+11,Anglin St & E 7 Mile Rd,W911 ,FRAUD I/P,FRAUDIP ,1,11PCT ,GL8775,2022/12/28 17:53:47+00,2.4,-0.4,2.1,19.5,5.9,25.4,48234,11,1107,Northeast Central District,3,-83.07499916,42.43292565,516623
-83.07849007,42.37798845,2.02236E+11,W Philadelphia St & E Philadelphia St,E911 ,DISTURBANCE,DISTURB ,3,3PCT  ,825030,2022/12/28 17:53:26+00,1.6,2.8,9.2,20.6,14,34.6,48202,3,302,North End,5,-83.07849007,42.37798845,516624
-83.15268391,42.37591491,2.02236E+11,Elmhurst St & Northlawn St,E911 ,RECOVER AUTO,RECAUTO ,3,2PCT  ,374030,2022/12/28 17:53:20+00,1.1,10.7,0,7,29.7,36.7,48204,2,206,Littlefield Community,7,-83.15268391,42.37591491,516625
-82.96794284,42.4498438,2.02236E+11,Gratiot Ave & 8 Mile Rd,W911 ,DDOT TROUBLE,DDOT    ,1,9PCT  ,827010,2022/12/28 17:52:00+00,2.4,0.5,14.9,1.8,19.9,21.7,48205,9,902,,,-82.96794284,42.4498438,516626
-83.23798294,42.34678202,2.02236E+11,Sawyer St & Heyden St,W911 ,DV PRS WITH A WEAP I/P-J/H,PRS WEAP,1,6PCT  ,395010,2022/12/28 17:51:59+00,1.9,0.8,5.2,42.3,8,50.3,48228,6,609,Warrendale,7,-83.23798294,42.34678202,516627
-82.95104173,42.44018646,2.02236E+11,Cordell St & Liberal St,W911 ,RECOVER AUTO,RECAUTO ,3,9PCT  ,374030,2022/12/28 17:50:59+00,1.5,111.9,8.4,13,122.4,135.5,48205,9,903,Regent Park,3,-82.95104173,42.44018646,516628
-83.00886213,42.35772658,2.02236E+11,E Grand Blvd & E Vernor Hwy,W911 ,MISSING REPORT,MISSRPT ,3,7PCT  ,844030,2022/12/28 17:49:50+00,2.8,9.8,12.3,89.6,25.3,114.9,48207,7,708,Islandview,5,-83.00886213,42.35772658,516629
-83.044839,42.33398743,2.02236E+11,Randolph St & Monroe St,W911 ,DISTURBANCE,DISTURB ,3,3PCT  ,825030,2022/12/28 17:49:50+00,0.5,0.2,1.6,12.1,3.9,16,48226,3,312,Greektown,5,-83.044839,42.33398743,516630
-83.14678326,42.29246386,2.02236E+11,Riverside Ave & S Heidt St,W911 ,DV PRS WITH A WEAP I/P-J/H,PRS WEAP,1,4PCT  ,395010,2022/12/28 17:49:45+00,1.4,0.5,3.9,4.5,6.9,11.5,48217,4,411,Oakwood Heights,6,-83.14678326,42.29246385,516631
-83.02726742,42.37958141,2.02236E+11,Medbury St & Concord St,E911 ,SUICIDE THREAT,SUICTHRT,2,7PCT  ,312020,2022/12/28 17:48:37+00,1,2.3,4.5,65.6,8.2,73.8,48211,7,704,Gratiot Town/Kettering,5,-83.02726742,42.3795814,516632
-83.12036559,42.31256568,2.02236E+11,N Green St & Senator St,W911 ,UNKNOWN PROBLEM,UNKPROB ,2,4PCT  ,843020,2022/12/28 17:45:27+00,1.2,-1.4,4.1,2.7,6.2,9,48209,4,409,Springwells,6,-83.12036559,42.31256568,516633
-82.97815341,42.41026423,2.02236E+11,Dickerson St & Wilshire Dr,PHONE,SHOTSPOTTER,SHOTSPT ,1,9PCT  ,SST342,2022/12/28 17:44:29+00,0.5,2.2,10,63.5,12.8,76.3,48213,9,910,Outer Drive-Hayes,4,-82.97815341,42.41026423,516634
-83.1999319,42.34362653,2.02236E+11,W Warren Ave & Forrer St,W911 ,UDAA I/P,UDAAIP  ,2,6PCT  ,372020,2022/12/28 17:44:05+00,3.3,0.8,10,15.6,37.1,52.7,48228,6,612,Warren Ave Community,7,-83.1999319,42.34362653,516635
-82.97984238,42.42541515,2.02236E+11,Cedargrove St & Grover St,W911 ,DISTURBANCE,DISTURB ,3,9PCT  ,825030,2022/12/28 17:42:41+00,2.7,11.7,8.4,56.6,65.6,122.2,48205,9,906,Mapleridge,4,-82.97984238,42.42541515,516636
-82.99722515,42.43284021,2.02236E+11,Hamburg St & Eastwood St,W911 ,AUTO X UNK INJ / IMPAIRED,ACCUNK  ,2,9PCT  ,811020,2022/12/28 17:41:05+00,1.3,10.9,0,96.1,25.2,121.3,48205,9,905,Von Steuben,3,-82.99722515,42.43284021,516637
-83.19305653,42.41131816,2.02236E+11,Robson St & Florence St,W911 ,WELL BEING CHECK,WBC     ,3,2PCT  ,843031,2022/12/28 17:37:02+00,4.3,6,10.8,59.7,21.1,80.8,48235,2,201,Hubbell-Puritan,1,-83.19305653,42.41131816,516638
-83.27686701,42.41152245,2.02236E+11,Dehner St & Telegraph Rd,W911 ,MT EMS-ENTRY,ENTRY   ,1,8PCT  ,851010,2022/12/28 17:36:41+00,0,2.5,0.1,15.2,16.7,31.9,48219,8,809,Riverdale,1,-83.27686701,42.41152245,516639
-83.25380058,42.43810329,2.02236E+11,Bentler St & Fargo St,W911 ,DV A/B I/P-J/H,DV A/B  ,1,8PCT  ,397010,2022/12/28 17:35:13+00,1.4,0.5,18.2,21.8,20.9,42.7,48219,8,802,Evergreen Lahser 7/8,1,-83.25380058,42.43810329,516640
-83.16186813,42.27360574,2.02236E+11,N I 75 Service Drive & Downing St,W911 ,MISCELLANEOUS TRAFFIC,MISCTRAF,3,4PCT  ,817036,2022/12/28 17:33:13+00,1.2,1.2,40.9,74.5,44,118.4,48217,4,415,Boynton,6,-83.16186812,42.27360574,516641
-82.94046213,42.42223057,2.02236E+11,Morang Dr & Cadieux Rd,PHONE,SHOTSPOTTER,SHOTSPT ,1,9PCT  ,SST342,2022/12/28 17:33:03+00,0.5,0.1,2.4,59.6,4.1,63.7,48224,9,907,Moross-Morang,4,-82.94046213,42.42223056,516642
-83.22346035,42.38425595,2.02236E+11,W Davison St & Greenview Rd,W911 ,DISTURBANCE,DISTURB ,3,6PCT  ,825030,2022/12/28 17:33:01+00,2.2,20.8,7.6,30.8,32.2,63,48223,6,604,Schoolcraft Southfield,1,-83.22346035,42.38425595,516643
-83.25380058,42.43810329,2.02236E+11,Bentler St & Fargo St,W911 ,UNKNOWN PROBLEM,UNKPROB ,2,8PCT  ,843020,2022/12/28 17:31:36+00,0.9,77.2,11.7,17.5,90.2,107.7,48219,8,802,Evergreen Lahser 7/8,1,-83.25380058,42.43810329,516644
-83.20255623,42.36172516,2.02236E+11,Rutherford St & Cathedral St,W911 ,BURGLARY OTHER,HI3     ,3,6PCT  ,353030,2022/12/28 17:31:24+00,5.3,2.3,1,13.4,10.4,23.8,48228,6,608,Joy Community,7,-83.20255623,42.36172516,516645
-83.1423353,42.42620303,2.02236E+11,Pickford St & Stoepel St,PHONE,PANIC / DURESS ALARM,PANIC   ,2,12PCT ,804020,2022/12/28 17:31:09+00,0.4,-0.2,8.9,16.3,9.7,26,48221,12,1208,Bagley,2,-83.1423353,42.42620303,516646
-82.97693063,42.40833671,2.02236E+11,Longview St & Dickerson St,PHONE,SHOTSPOTTER,SHOTSPT ,1,9PCT  ,SST342,2022/12/28 17:26:32+00,0.2,-0.4,1.7,2.4,2,4.4,48213,9,910,Outer Drive-Hayes,4,-82.97693063,42.4083367,516647
-83.04697965,42.32785107,2.02236E+11,W Jefferson Service Drive & Shelby St,W911 ,UNKNOWN PROBLEM,UNKPROB ,2,3PCT  ,843020,2022/12/28 17:23:30+00,3.7,2.5,5,11.8,11.5,23.3,48226,3,311,Downtown,6,-83.04697965,42.32785107,516648
-83.11913785,42.39410212,2.02236E+11,La Salle Blvd & W Davison St,W911 ,MENTAL VIOLENT NOT ARMED,MNTLNARM,2,10PCT ,852021,2022/12/28 17:22:46+00,2.9,1.1,8.7,53.5,15.8,69.2,48238,10,1003,Oakman Blvd Community,5,-83.11913784,42.39410212,516649
-83.0949312,42.3749949,2.02236E+11,Woodrow Wilson St & Gladstone St,W911 ,ONE DOWN/DRUG OD,OD      ,2,10PCT ,842020,2022/12/28 17:21:28+00,0,7.7,13.2,17.7,24.5,42.2,48206,10,1008,Virginia Park Community,5,-83.0949312,42.3749949,516650
-83.09542398,42.31730777,2.02236E+11,McKinstry St & Christiancy St,W911 ,DISTURBANCE,DISTURB ,3,4PCT  ,825030,2022/12/28 17:21:20+00,1.6,6.2,5.1,42.5,12.9,55.4,48209,4,410,Central Southwest,6,-83.09542398,42.31730777,516651
-83.23454036,42.38872064,2.02236E+11,Kendall St & Auburn St,W911 ,MISSING SERIOUS,MISSSER ,1,8PCT  ,844010,2022/12/28 17:17:14+00,1.8,5.6,14.4,17.1,25.7,42.9,48223,8,813,Westwood Park,1,-83.23454036,42.38872064,516652
-83.14559211,42.37603235,2.02236E+11,Bryden St & Elmhurst St,W911 ,DISTURBANCE,DISTURB ,3,10PCT ,825030,2022/12/28 17:16:44+00,2.3,19.1,4.2,13.5,27,40.5,48204,10,1004,Oakman Blvd Community,7,-83.14559211,42.37603235,516653
-82.98299906,42.40744688,2.02236E+11,Annsbury Ave & Chelsea Ave,W911 ,PARKING COMPLAINT,PARK    ,3,9PCT  ,814035,2022/12/28 17:15:54+00,1.5,1.5,6.9,6.3,10,16.3,48213,9,910,Wade,4,-82.98299906,42.40744688,516654
-82.94627532,42.42174646,2.02236E+11,Nottingham Rd & Britain St,W911 ,VERIFIED ALR / PERSON W/O CODE,VERALRM ,2,9PCT  ,805020,2022/12/28 17:11:20+00,1.7,0.8,9.3,8.1,11.7,19.9,48224,9,907,Yorkshire Woods,4,-82.94627532,42.42174646,516655
-83.03874476,42.33224098,2.02236E+11,E Larned St & Saint Antoine St,W911 ,INVESTIGATE PERSON,INVPERS ,1,3PCT  ,GL8782,2022/12/28 17:10:02+00,3,1.6,3.5,21.6,8.5,30.1,48226,3,312,Downtown,5,-83.03874476,42.33224098,516656
-83.1540108,42.42426221,2.02236E+11,Northlawn St & Curtis St,W911 ,MALICIOUS DESTRUCTION I/P,MDPIP   ,3,12PCT ,381030,2022/12/28 17:08:42+00,1.4,1,3.8,47.4,6.9,54.3,48221,12,1208,Bagley,2,-83.1540108,42.42426221,516657
-83.08258431,42.36669534,2.02236E+11,W Grand Blvd & Lincoln St,PHONE,MISSING SERIOUS,MISSSER ,1,10PCT ,844010,2022/12/28 17:04:37+00,1.4,-1.1,29.4,55.4,36.5,91.9,48202,10,1008,Virginia Park Community,5,-83.08258431,42.36669534,516658
-83.18420699,42.43463856,2.02236E+11,Stansbury St & Vassar Ave,W911 ,ASSAULT AND BATTERY IP-JH,AB IP/JH,2,12PCT ,347020,2022/12/28 17:03:11+00,0.6,4,13.4,5,18.9,23.8,48235,12,1201,Schaefer 7/8 Lodge,2,-83.18420699,42.43463856,516659
-83.00367578,42.44013643,2.02236E+11,Rowe St & Manning St,W911 ,BURGLARY OCCUPANT AWAY J/H,HI2JH   ,3,9PCT  ,352530,2022/12/28 16:59:41+00,3.8,6.9,8.7,9.4,19.4,28.8,48205,9,901,Pulaski,3,-83.00367578,42.44013643,516660
-83.12540223,42.29278151,2.02236E+11,Melville St & S Cobalt St,W911 ,INVESTIGATE AUTO,INVAUTO ,5,4PCT  ,376050,2022/12/28 16:59:18+00,0.8,5.9,11.1,9.5,18,27.5,48209,4,412,Delray,6,-83.12540223,42.29278151,516661
-83.23618904,42.36952509,2.02236E+11,Elmira St & Evergreen Rd,W911 ,VICIOUS ANIMAL,VICANML ,2,6PCT  ,862020,2022/12/28 16:58:33+00,1.3,-0.2,13.3,6.2,18.9,25.2,48228,6,607,Franklin Park,7,-83.23618904,42.36952508,516662
-83.16775636,42.39009317,2.02236E+11,Manor & Kendall St,W911 ,ASSIST OTHER,AO      ,2,2PCT  ,831020,2022/12/28 16:56:04+00,2.8,49.1,10.9,20.3,62.9,83.2,48238,2,203,Northwest Community,7,-83.16775636,42.39009317,516663
-83.0519974,42.36681109,2.02236E+11,Riopelle St & E Ferry St,W911 ,COMMERCIAL STRUCTURE FIRE,BUSN    ,1,7PCT  ,100,2022/12/28 16:54:02+00,0,3.1,8.4,87.6,11.8,99.4,48211,7,703,Poletown East,5,-83.0519974,42.36681109,516664
-83.15608546,42.38856881,2.02236E+11,Schoolcraft St & Wisconsin St,PHONE,PANIC / DURESS ALARM,PANIC   ,2,10PCT ,804020,2022/12/28 16:53:55+00,1.1,14.4,5.5,19.5,23.1,42.6,48238,10,1002,Davison-Schoolcraft,7,-83.15608546,42.38856881,516665
-83.01192542,42.36236389,2.02236E+11,E Grand Blvd & Goethe Ave,W911 ,AUTO X HIT& RUN UNK INJURIES,HRUNK   ,2,7PCT  ,812020,2022/12/28 16:53:53+00,3.9,15.1,6.9,47.4,25.9,73.3,48207,7,708,Islandview,5,-83.01192542,42.36236389,516666
-83.21533881,42.36147931,2.02236E+11,Archdale St & Cathedral St,W911 ,WNTD WRRNT FELONY,FELONY  ,2,6PCT  ,843022,2022/12/28 16:50:45+00,2.2,24,13.2,24.8,39.5,64.2,48228,6,608,Joy Community,7,-83.21533881,42.36147931,516667
-83.16762961,42.35657697,2.02236E+11,Oakman Blvd & Meyers Rd,W911 ,BURGLARY OCCUPIED RESD I/P,HI1 I/P ,1,2PCT  ,352010,2022/12/28 16:49:23+00,2,0.4,6.7,53.1,9.4,62.4,48204,2,208,Aviation Sub,7,-83.16762961,42.35657697,516668
-83.03596893,42.37525814,2.02236E+11,E Grand Blvd & Moran St,W911 ,ONE DOWN/DRUG OD,OD      ,2,7PCT  ,842020,2022/12/28 16:44:28+00,0.7,-0.2,7.4,36.1,8.8,44.9,48211,7,704,Poletown East,5,-83.03596893,42.37525814,516669
-83.07901776,42.34372321,2.02236E+11,Mulberry St & Rosa Parks Blvd,W911 ,"SHOTS J/H, EVIDENCE, REPT",SHOTS JH,3,3PCT  ,342030,2022/12/28 16:44:21+00,1.4,1.3,2.3,32.3,5.1,37.4,48208,3,308,Core City,6,-83.07901776,42.34372321,516670
-83.13985435,42.3914984,2.02236E+11,Ewald Cir & Livernois Ave,E911 ,DISTURBANCE,DISTURB ,1,10PCT ,GL8777,2022/12/28 16:42:38+00,2.2,0.3,6.9,14.9,10.2,25.1,48238,10,1002,Oakman Blvd Community,7,-83.13985435,42.3914984,516671
-83.18627,42.42545082,2.02236E+11,Pickford St & Freeland St,W911 ,ANIMAL COMPLAINT,ANMLCOMP,5,12PCT ,862050,2022/12/28 16:40:51+00,1.8,-2.2,2.1,33.3,4.4,37.7,48235,12,1206,Winship,2,-83.18627,42.42545082,516672
-83.21435636,42.41201513,2.02236E+11,Oakfield St & Verne St,W911 ,INVESTIGATE AUTO,INVAUTO ,5,8PCT  ,376050,2022/12/28 16:40:23+00,2,0.2,8.9,110.3,14.3,124.6,48235,8,812,Crary/St Marys,1,-83.21435636,42.41201513,516673
-83.1531137,42.3345556,2.02236E+11,Cabot St & Dennison St,PHONE,ASSIST PERSONNEL,ASSTPERS,3,4PCT  ,937030,2022/12/28 16:40:13+00,0.3,-0.3,10,8.2,10.3,18.5,48210,4,401,Claytown,6,-83.1531137,42.3345556,516674
-83.05241185,42.34971787,2.02236E+11,Mack Ave & Beaubien St,E911 ,DEAD PERSON OBSERVED,OOBVDEAD,1,3PCT  ,313010,2022/12/28 16:39:07+00,1.5,0.5,7.4,24.5,9.8,34.3,48201,3,312,Medical Center,5,-83.05241185,42.34971787,516675
-83.24750652,42.43297438,2.02236E+11,Vassar Ave & Pierson St,W911 ,UDAA I/P,UDAAIP  ,2,8PCT  ,372020,2022/12/28 16:31:22+00,3.5,1.2,8.1,54.2,13.5,67.8,48219,8,802,Evergreen Lahser 7/8,1,-83.24750652,42.43297437,516676
-82.98792312,42.3562269,2.02236E+11,E Jefferson Ave & Crane St,W911 ,HAZARDOUS CONDITIONS,HAZCON  ,1,7PCT  ,873010,2022/12/28 16:28:28+00,1.5,-3.1,6.2,7.8,8.5,16.3,48214,7,711,Gold Coast,5,-82.98792312,42.3562269,516677
-83.17582765,42.43295198,2.02236E+11,W Outer Dr & Cambridge Ave,PHONE,FELONIOUS ASSAULT IP,FA IP   ,1,12PCT ,343010,2022/12/28 16:28:11+00,2.1,-0.4,5.9,32.3,8.8,41.1,48235,12,1202,Greenwich,2,-83.17582765,42.43295197,516678
-83.0856587,42.44246185,2.02236E+11,E Remington Ave & Orleans St,W911 ,MENTAL VIOLENT NOT ARMED,MNTLNARM,2,11PCT ,852021,2022/12/28 16:27:22+00,0.4,6.8,9.9,54.8,18.7,73.5,48203,11,1101,Nolan,3,-83.0856587,42.44246185,516679
-82.98895005,42.40018605,2.02236E+11,Gunston Ave & Wade St,W911 ,LARCENY I/P OR J/H,LARCENY ,3,9PCT  ,361030,2022/12/28 16:27:11+00,1.4,18.6,10.8,16.1,31,47.1,48213,9,910,Wade,4,-82.98895005,42.40018605,516680
-83.20940284,42.35799032,2.02236E+11,Joy Rd & Grandmont Ave,W911 ,MISCELLANEOUS TRAFFIC,MISCTRAF,3,6PCT  ,817036,2022/12/28 16:25:50+00,1.4,11.6,0,4.1,20.3,24.4,48228,6,611,Garden View,7,-83.20940284,42.35799032,516681
-83.18926074,42.35103999,2.02236E+11,Lauder St & Ternes Ave,W911 ,MENTAL NOT VIOLENT,MENTPPRS,3,2PCT  ,852030,2022/12/28 16:24:03+00,1.6,5,8.2,12.1,16.5,28.5,48126,2,    ,,,-83.18926074,42.35103999,516682
-83.19759219,42.34604041,2.02236E+11,Majestic St & Winthrop St,W911 ,FELONIOUS ASSAULT IP,FA IP   ,1,6PCT  ,343010,2022/12/28 16:21:17+00,2.7,0.2,4.8,59.2,8.8,68,48228,6,611,Warren Ave Community,7,-83.19759219,42.34604041,516683
-83.2379991,42.43680831,2.02236E+11,Pembroke Ave & Plainview Ave,W911 ,DISTURBANCE,DISTURB ,3,8PCT  ,825030,2022/12/28 16:17:55+00,2.3,179.1,10.5,21.6,191.9,213.5,48219,8,803,O'Hair Park,1,-83.2379991,42.43680831,516684
-83.18856105,42.36367856,2.02236E+11,Westfield St & Marlowe St,W911 ,UNKNOWN PROBLEM,UNKPROB ,2,2PCT  ,843020,2022/12/28 16:15:33+00,2.2,3.6,3.1,48,8.8,56.8,48228,2,207,We Care Community,7,-83.18856105,42.36367856,516685
-83.23586839,42.35573926,2.02236E+11,Van Buren Ave & Evergreen Rd,PHONE,PANIC / DURESS ALARM,PANIC   ,2,6PCT  ,804020,2022/12/28 16:15:20+00,1.1,0.3,0,17,5.4,22.4,48228,6,609,Warrendale,7,-83.23586839,42.35573926,516686
-83.20462222,42.44293887,2.02236E+11,Hessel Ave & Prevost St,W911 ,WELL BEING CHECK,WBC     ,3,8PCT  ,843031,2022/12/28 16:12:53+00,3.1,20.7,8.9,49.1,32.7,81.8,48235,8,804,Greenfield,2,-83.20462222,42.44293887,516687
-83.24123214,42.37188067,2.02236E+11,Plymouth Rd & Fielding St,W911 ,DISTURBANCE,DISTURB ,1,6PCT  ,GL8777,2022/12/28 16:12:24+00,0.7,-0.3,3.9,6.9,5.8,12.6,48228,6,603,Weatherby,7,-83.24123214,42.37188067,516688
-82.97984238,42.42541515,2.02236E+11,Cedargrove St & Grover St,W911 ,DISTURBANCE,DISTURB ,3,9PCT  ,825030,2022/12/28 16:10:32+00,0.6,32.5,10,29.2,43.3,72.5,48205,9,906,Mapleridge,4,-82.97984238,42.42541515,516689
